EpRewMean,EpLenMean,KL,TotalRewardMean,EpRewSEM,EVAfter,EVBefore
-16935.214650533384,105.875,nan,-154350554.0546078,4607.964029703096,nan,nan
-16941.74114334885,110.0,nan,-154367495.79575115,3339.179715572606,nan,nan
-15072.015607721976,110.0,nan,-154382567.81135887,3179.681055942802,nan,nan
-12651.909693340824,110.0,nan,-154395219.7210522,2222.802421155863,nan,nan
-14480.37546447001,110.0,nan,-154409700.09651667,2997.8202488236348,nan,nan
-18538.791609854532,110.0,nan,-154428238.88812652,2464.1120473511455,nan,nan
-14293.056543812121,102.08,nan,-154442531.94467032,3007.3248641137675,nan,nan
-11984.516289729478,110.0,nan,-154454516.46096006,2091.9800394187446,nan,nan
-10742.704100045814,105.875,nan,-154465259.1650601,1486.236304001325,nan,nan
-15348.957266328087,110.0,nan,-154480608.12232643,3052.2563261833716,nan,nan
-12692.748228483628,110.0,nan,-154493300.87055492,2489.414014499343,nan,nan
-17107.38728211983,110.0,nan,-154510408.25783706,3017.450125406916,nan,nan
-18618.58478979452,110.0,nan,-154529026.84262684,3653.6320148657996,nan,nan
-22035.024413235566,110.0,nan,-154551061.86704007,6676.823138742615,nan,nan
-12303.978942694606,110.0,nan,-154563365.84598276,1699.1971799111031,nan,nan
-13808.461609837326,110.0,nan,-154577174.3075926,2041.0286019802866,nan,nan
-16893.30034528182,105.875,nan,-154594067.60793787,5226.92698127328,nan,nan
-13126.77064779946,105.875,nan,-154607194.37858567,2337.492555272097,nan,nan
-12148.484264531891,110.0,nan,-154619342.8628502,2141.733611988044,nan,nan
-16241.614377125617,110.0,nan,-154635584.4772273,2847.352100860188,nan,nan
-15462.986951324978,110.0,nan,-154651047.46417862,2823.45098115881,nan,nan
-15553.191055509851,110.0,nan,-154666600.65523413,4383.857612964962,nan,nan
-21011.014761389073,110.0,nan,-154687611.66999552,4215.997807182179,nan,nan
-24465.719485397964,105.875,nan,-154712077.38948092,7785.1653689611085,nan,nan
-11969.991556567025,110.0,nan,-154724047.38103747,1840.591747758515,nan,nan
-10109.207758317001,110.0,nan,-154734156.58879578,1590.8541561193788,nan,nan
-11049.75048091776,110.0,nan,-154745206.3392767,1880.81730787568,nan,nan
-12870.361647701453,110.0,nan,-154758076.7009244,3183.745153937611,nan,nan
-13807.232966802465,110.0,nan,-154771883.9338912,2153.834349244254,nan,nan
-15791.358640828097,110.0,nan,-154787675.29253203,3712.2286710759113,nan,nan
-20855.377914785673,110.0,nan,-154808530.6704468,4676.2556177571005,nan,nan
-11345.967392413964,105.875,nan,-154819876.63783923,1324.7797789336455,nan,nan
-17271.911251228445,110.0,nan,-154837148.54909045,3308.3231981344784,nan,nan
-15241.755083530476,110.0,nan,-154852390.30417398,2483.287295230287,nan,nan
-12458.263717962842,110.0,nan,-154864848.56789193,2376.891451568674,nan,nan
-11972.805198661748,110.0,nan,-154876821.3730906,3289.6429826923504,nan,nan
-13873.271707269123,110.0,nan,-154890694.64479786,2560.417583873221,nan,nan
-14155.760977860715,110.0,nan,-154904850.40577573,1992.1239526596114,nan,nan
-19215.293745062376,110.0,nan,-154924065.6995208,5585.349414688436,nan,nan
-12969.183159525106,110.0,nan,-154937034.88268033,1848.6561207518614,nan,nan
-14087.765467406769,105.875,nan,-154951122.64814773,3034.5807247632315,nan,nan
-14365.238324843911,110.0,nan,-154965487.88647258,3172.737480782981,nan,nan
-16635.75984952693,110.0,nan,-154982123.6463221,3078.505738007559,nan,nan
-11879.10487048866,110.0,nan,-154994002.7511926,1498.53803223606,nan,nan
-11519.946101242534,110.0,nan,-155005522.69729385,1547.3709200178366,nan,nan
-16087.263987169259,110.0,nan,-155021609.96128103,2897.999074594088,nan,nan
-12548.323976625074,110.0,nan,-155034158.28525767,2110.5605019809277,nan,nan
-18364.268887754624,110.0,nan,-155052522.55414543,4181.253830135185,nan,nan
-17593.117323711336,102.08,nan,-155070115.67146912,5392.975111124763,nan,nan
-25184.09661055901,110.0,nan,-155095299.76807967,5536.891576650689,nan,nan
-19294.761294196636,110.0,nan,-155114594.52937385,3814.498033875929,nan,nan
-14725.23431785101,110.0,nan,-155129319.7636917,3079.107941029883,nan,nan
-17643.266286894122,110.0,nan,-155146963.02997857,3711.1493825114285,nan,nan
-19711.87914031466,110.0,nan,-155166674.9091189,5326.844129412081,nan,nan
-9872.632605896837,110.0,nan,-155176547.5417248,1680.4492292460943,nan,nan
-15139.15039008753,110.0,nan,-155191686.6921149,2907.6966957755644,nan,nan
-13937.089114015773,110.0,nan,-155205623.7812289,3278.7771516155844,nan,nan
-14032.477103341183,110.0,nan,-155219656.25833225,2827.678543847045,nan,nan
-10933.071770768083,105.875,nan,-155230589.330103,1679.1608854289161,nan,nan
-13934.11399900793,110.0,nan,-155244523.44410202,2304.977994209379,nan,nan
-10714.052073107507,105.875,nan,-155255237.49617514,1488.4421758436783,nan,nan
-10946.998837722605,110.0,nan,-155266184.49501285,2806.9456147612227,nan,nan
-15453.793837219328,110.0,nan,-155281638.28885007,2712.4914073947043,nan,nan
-10349.891499110208,110.0,nan,-155291988.18034917,1566.3855396290214,nan,nan
-14344.237494232833,105.875,nan,-155306332.4178434,2805.995567955858,nan,nan
-12340.962965251696,110.0,nan,-155318673.38080865,2866.8259850935096,nan,nan
-13410.540258765977,110.0,nan,-155332083.92106742,2590.1680486901223,nan,nan
-10390.270526395827,105.875,nan,-155342474.19159383,1647.9241695406088,nan,nan
-8949.661653963689,105.875,nan,-155351423.8532478,1697.8156743925683,nan,nan
-13641.37011987631,110.0,nan,-155365065.22336766,2537.1591959734806,nan,nan
-15962.264062929331,110.0,nan,-155381027.4874306,2916.802625577369,nan,nan
-10154.188684703013,105.875,nan,-155391181.6761153,1861.1486378706963,nan,nan
-16696.379893706464,110.0,nan,-155407878.05600902,3133.8874139019313,nan,nan
-17143.52513974186,110.0,nan,-155425021.58114877,2833.675290427288,nan,nan
-15467.127175011366,110.0,nan,-155440488.70832378,3511.4699739811776,nan,nan
-9263.481317293592,110.0,nan,-155449752.18964106,1487.8667682173866,nan,nan
-19839.75661141835,110.0,nan,-155469591.94625247,4546.579325752449,nan,nan
-15510.9544229222,105.875,nan,-155485102.9006754,2855.218933071252,nan,nan
-13027.04566677102,110.0,nan,-155498129.94634217,2506.448800325475,nan,nan
-19229.799077919015,110.0,nan,-155517359.7454201,2556.222451380718,nan,nan
-16066.253302874184,110.0,nan,-155533425.99872297,2238.2970482592195,nan,nan
-17330.76796686346,110.0,nan,-155550756.76668984,3664.5347082801495,nan,nan
-14809.80581105092,110.0,nan,-155565566.57250088,2802.0196507632522,nan,nan
-18098.303624248038,110.0,nan,-155583664.87612513,4471.029170872695,nan,nan
-11265.507267610856,110.0,nan,-155594930.38339275,2273.6515111174404,nan,nan
-16689.002494174252,110.0,nan,-155611619.38588694,4350.451854568865,nan,nan
-15102.299567828064,110.0,nan,-155626721.68545476,4010.097232936219,nan,nan
-15107.090574259737,102.08,nan,-155641828.77602902,3695.0616302541284,nan,nan
-15408.036888409213,110.0,nan,-155657236.81291744,3709.5733150014426,nan,nan
-15520.971778883242,110.0,nan,-155672757.7846963,2805.1047544836006,nan,nan
-16204.32928110833,110.0,nan,-155688962.11397743,3591.1147975904128,nan,nan
-12370.409478941796,110.0,nan,-155701332.52345636,1491.94098535467,nan,nan
-12262.092751813114,110.0,nan,-155713594.61620817,2170.0195438121627,nan,nan
-17260.457841880805,110.0,nan,-155730855.07405004,2959.664858471139,nan,nan
-18278.776720261365,105.875,nan,-155749133.8507703,2999.726737917465,nan,nan
-12902.174920050364,105.875,nan,-155762036.02569035,1753.3882815877112,nan,nan
-14564.050725231791,105.875,nan,-155776600.07641557,1962.4311786102012,nan,nan
-12924.04998815664,110.0,nan,-155789524.12640372,2287.789209826801,nan,nan
-16620.59206398059,105.875,nan,-155806144.7184677,3996.2828840485126,nan,nan
-10645.966120059778,110.0,nan,-155816790.68458778,1344.4907610992848,nan,nan
-15249.58046203419,110.0,nan,-155832040.26504982,2416.7403134545134,nan,nan
-18486.051799819135,110.0,nan,-155850526.31684965,2835.3585414428794,nan,nan
-17594.7088671902,110.0,nan,-155868121.02571684,3555.413560416988,nan,nan
-14870.270154608868,110.0,nan,-155882991.29587144,3920.1605803179045,nan,nan
-11365.554022535804,110.0,nan,-155894356.849894,1891.4685916378585,nan,nan
-16862.593762964014,110.0,nan,-155911219.44365695,3898.4524527730573,nan,nan
-23443.401558896963,110.0,nan,-155934662.84521586,6976.170954807717,nan,nan
-9170.5336566871,102.08,nan,-155943833.37887254,1716.1207980881443,nan,nan
-23332.258755658284,110.0,nan,-155967165.6376282,6748.492701948022,nan,nan
-15846.197283239426,110.0,nan,-155983011.83491144,2942.094406676876,nan,nan
-18860.683701878203,110.0,nan,-156001872.5186133,4452.604789926864,nan,nan
-14903.155041178195,110.0,nan,-156016775.6736545,2394.1566930545896,nan,nan
-17896.653815827878,110.0,nan,-156034672.32747033,6647.054450571301,nan,nan
-18886.466381454087,110.0,nan,-156053558.7938518,3054.9756647574072,nan,nan
-11293.34465544671,110.0,nan,-156064852.13850725,1426.6686668653485,nan,nan
-24250.46167592486,110.0,nan,-156089102.60018316,10749.418916119641,nan,nan
-14848.378043791156,110.0,nan,-156103950.97822696,2858.9529667490756,nan,nan
-14185.275132112734,110.0,nan,-156118136.25335908,3446.6106759514428,nan,nan
-9742.343295369908,110.0,nan,-156127878.59665444,1236.6025548018995,nan,nan
-18031.777634312853,110.0,nan,-156145910.37428877,3039.0404975129363,nan,nan
-15408.491734014358,110.0,nan,-156161318.8660228,3626.594443343941,nan,nan
-13252.423801657862,110.0,nan,-156174571.28982446,1776.181784722679,nan,nan
-14363.121375393719,110.0,nan,-156188934.41119984,2713.4664680867754,nan,nan
-21149.23491463463,110.0,nan,-156210083.64611447,4428.775737016577,nan,nan
-15174.781283357108,110.0,nan,-156225258.42739782,4479.350089747379,nan,nan
-15585.908969032182,110.0,nan,-156240844.33636686,4713.408404209882,nan,nan
-11037.989222641296,110.0,nan,-156251882.3255895,1845.7632339620639,nan,nan
-22890.8777820231,102.08,nan,-156274773.20337152,5463.823847847178,nan,nan
-17494.468012345726,105.875,nan,-156292267.67138386,3086.480337642297,nan,nan
-12459.839908150801,110.0,nan,-156304727.511292,3002.895822443351,nan,nan
-10237.246521864223,110.0,nan,-156314964.75781387,1549.393211825175,nan,nan
-13761.992485858935,110.0,nan,-156328726.75029972,3641.9644644547757,nan,nan
-16067.990113614802,110.0,nan,-156344794.74041334,3440.939758481154,nan,nan
-11400.566949595275,110.0,nan,-156356195.30736294,2138.505797596996,nan,nan
-15925.456711914672,105.875,nan,-156372120.76407486,2544.0067161108577,nan,nan
-13379.626488855913,110.0,nan,-156385500.39056373,2349.2814319211434,nan,nan
-13674.677697894409,110.0,nan,-156399175.06826162,2665.183430412748,nan,nan
-11727.279969681822,110.0,nan,-156410902.34823132,2491.818057813632,nan,nan
-15068.159197149598,110.0,nan,-156425970.50742847,4634.668556200187,nan,nan
-14350.151936385515,110.0,nan,-156440320.65936485,2529.6307423348685,nan,nan
-9231.118778796614,110.0,nan,-156449551.77814364,1320.5482338415395,nan,nan
-8979.930578901567,110.0,nan,-156458531.70872253,1295.2018815135696,nan,nan
-17979.800162315947,110.0,nan,-156476511.50888485,3486.8738228780985,nan,nan
-16835.167708330322,110.0,nan,-156493346.67659318,3326.1095638167894,nan,nan
-17846.47166894312,110.0,nan,-156511193.1482621,2962.3419687740775,nan,nan
-14806.489806725289,110.0,nan,-156525999.63806883,2531.2617291708334,nan,nan
-15565.123712054332,110.0,nan,-156541564.7617809,3583.9663986923433,nan,nan
-11620.768807852472,110.0,nan,-156553185.53058875,1874.2998813631507,nan,nan
-22040.016306472662,110.0,nan,-156575225.5468952,5515.2024436026495,nan,nan
-11637.3308715728,105.875,nan,-156586862.8777668,2147.666613779714,nan,nan
-17283.05414688342,105.875,nan,-156604145.93191367,4391.967773188738,nan,nan
-16335.669516615235,110.0,nan,-156620481.6014303,5470.679040206613,nan,nan
-12740.495076936519,110.0,nan,-156633222.09650722,2341.5831233356403,nan,nan
-21005.239640843065,110.0,nan,-156654227.33614805,4274.143889822652,nan,nan
-17393.966795674136,110.0,nan,-156671621.30294374,4428.262678842335,nan,nan
-19931.371915942535,110.0,nan,-156691552.67485967,4849.007995873601,nan,nan
-10528.618344478868,110.0,nan,-156702081.29320416,2460.262233674086,nan,nan
-12163.550315878343,110.0,nan,-156714244.84352005,2070.3355428519117,nan,nan
-21067.66794961407,110.0,nan,-156735312.51146966,3540.50753773197,nan,nan
-14643.867072476616,110.0,nan,-156749956.37854213,2188.064302926226,nan,nan
-13683.828973542277,110.0,nan,-156763640.20751566,2923.9112193409073,nan,nan
-16252.885011393673,110.0,nan,-156779893.09252706,3262.0843269254656,nan,nan
-10507.173966692497,105.875,nan,-156790400.26649377,1626.4464967729539,nan,nan
-15201.945734220157,110.0,nan,-156805602.212228,3395.485472947388,nan,nan
-9578.08902873167,110.0,nan,-156815180.30125675,2043.642124722188,nan,nan
-11814.635709799517,110.0,nan,-156826994.93696654,1921.3324440563858,nan,nan
-14627.307706193307,110.0,nan,-156841622.24467275,2115.9413904166126,nan,nan
-12754.344738786767,110.0,nan,-156854376.58941153,1756.1745184731737,nan,nan
-17067.794283524556,110.0,nan,-156871444.38369507,4034.9172566852626,nan,nan
-10947.293225405001,105.875,nan,-156882391.67692047,1726.2697759851208,nan,nan
-15007.56198698034,105.875,nan,-156897399.23890746,4356.064573229517,nan,nan
-14331.852875218034,102.08,nan,-156911731.0917827,2712.223689369747,nan,nan
-10798.434025412998,105.875,nan,-156922529.5258081,1470.7236065587329,nan,nan
-14357.690597892184,110.0,nan,-156936887.216406,3012.188651823727,nan,nan
-22627.535450535837,110.0,nan,-156959514.75185654,7606.458127205165,nan,nan
-13841.217175520116,110.0,nan,-156973355.96903205,3727.8396285853983,nan,nan
-15703.909417624422,110.0,nan,-156989059.87844968,3207.7132482211655,nan,nan
-16473.510363581845,110.0,nan,-157005533.38881326,3615.743041025708,nan,nan
-9758.728867844702,110.0,nan,-157015292.11768112,1309.072449708278,nan,nan
-19404.558858395525,110.0,nan,-157034696.6765395,4222.581861836448,nan,nan
-12280.800488135363,102.08,nan,-157046977.47702765,2490.874992733724,nan,nan
-13800.703981448845,110.0,nan,-157060778.1810091,1878.9129291435897,nan,nan
-12582.047716569074,110.0,nan,-157073360.22872567,2017.4500258939322,nan,nan
-9247.408629943557,105.875,nan,-157082607.63735563,1334.302807766275,nan,nan
-14383.871365339135,110.0,nan,-157096991.50872096,2473.3657184160215,nan,nan
-15953.335040096392,110.0,nan,-157112944.84376106,4244.953726695288,nan,nan
-10737.483002052399,110.0,nan,-157123682.32676312,1223.7736846412681,nan,nan
-12837.953958036254,110.0,nan,-157136520.28072116,2924.033476449062,nan,nan
-11951.787435857159,110.0,nan,-157148472.06815702,2633.5847153123104,nan,nan
-16964.147982431852,110.0,nan,-157165436.21613944,3171.6887195512118,nan,nan
-13765.152234686479,110.0,nan,-157179201.3683741,2263.726228007163,nan,nan
-8444.892589508485,105.875,nan,-157187646.26096362,1357.974096129224,nan,nan
-13027.246913703368,110.0,nan,-157200673.50787732,1662.3010884307562,nan,nan
-11580.002112782915,105.875,nan,-157212253.5099901,2177.1475343336956,nan,nan
-17411.925102979498,110.0,nan,-157229665.43509308,4784.542438385012,nan,nan
-17432.23907115944,110.0,nan,-157247097.67416424,2906.9182490942035,nan,nan
-16710.00488504125,110.0,nan,-157263807.67904928,3232.1082310960846,nan,nan
-12912.71329895681,102.08,nan,-157276720.39234823,2393.2799991679935,nan,nan
-15475.557362604764,105.875,nan,-157292195.94971085,1806.2221938719806,nan,nan
-14881.631559437355,110.0,nan,-157307077.58127028,2903.3544616425934,nan,nan
-20413.870709957686,105.875,nan,-157327491.45198023,4798.765807660864,nan,nan
-19479.65558327997,110.0,nan,-157346971.10756353,4903.001203071766,nan,nan
-15645.134535197685,110.0,nan,-157362616.24209872,3034.0932482889502,nan,nan
-13689.113076790445,105.875,nan,-157376305.3551755,3791.3992227991484,nan,nan
-17525.67716730227,110.0,nan,-157393831.0323428,3009.610456444446,nan,nan
-15572.719851384936,110.0,nan,-157409403.75219417,4023.072426059486,nan,nan
-14698.874388718817,110.0,nan,-157424102.6265829,2082.7119039339786,nan,nan
-13503.839596816524,110.0,nan,-157437606.4661797,2317.0356352418476,nan,nan
-16366.901605421177,110.0,nan,-157453973.36778513,3702.778279344179,nan,nan
-17939.970117276407,110.0,nan,-157471913.3379024,3833.294905724671,nan,nan
-16475.547789913115,110.0,nan,-157488388.8856923,3364.627913698491,nan,nan
-15707.466139772616,110.0,nan,-157504096.35183206,2589.413051134687,nan,nan
-11093.827176653,110.0,nan,-157515190.17900872,1601.1206590537938,nan,nan
-12538.4240855828,110.0,nan,-157527728.6030943,2103.6499699281244,nan,nan
-19502.774790238615,110.0,nan,-157547231.37788454,4297.055659869828,nan,nan
-8999.351744886966,110.0,nan,-157556230.72962943,1420.588024809307,nan,nan
-10433.899010015797,105.875,nan,-157566664.62863943,1708.6422637738979,nan,nan
-15043.61068959406,110.0,nan,-157581708.239329,3077.860713038387,nan,nan
-18011.851046485626,110.0,nan,-157599720.09037548,3411.963617243338,nan,nan
-12479.442079553259,110.0,nan,-157612199.53245503,2082.61881525937,nan,nan
-15626.32499008276,105.875,nan,-157627825.85744512,3905.069905508447,nan,nan
-18798.25065293133,110.0,nan,-157646624.10809806,3397.2340263011165,nan,nan
-11953.611375226637,105.875,nan,-157658577.71947327,1512.9764059088147,nan,nan
-12848.305561037036,110.0,nan,-157671426.0250343,2146.447235495499,nan,nan
-12805.901938016086,110.0,nan,-157684231.92697233,2319.7054366248813,nan,nan
-13353.721428379933,105.875,nan,-157697585.64840072,2550.232861612595,nan,nan
-15698.468775706462,110.0,nan,-157713284.11717644,3636.0477973240777,nan,nan
-18122.07437701185,102.08,nan,-157731406.19155344,4848.947365988696,nan,nan
-14882.566152650832,110.0,nan,-157746288.7577061,3492.434241818466,nan,nan
-20709.86026600621,110.0,nan,-157766998.6179721,3834.849740121037,nan,nan
-15728.402165536758,110.0,nan,-157782727.02013764,3202.1249534886247,nan,nan
-18537.43499343472,110.0,nan,-157801264.45513108,3871.4753361143985,nan,nan
-19448.03544014044,110.0,nan,-157820712.49057123,4649.803480326867,nan,nan
-16855.568679662236,110.0,nan,-157837568.0592509,3570.7046694941346,nan,nan
-13659.304523628314,110.0,nan,-157851227.3637745,2749.8823351919445,nan,nan
-12724.688211617506,110.0,nan,-157863952.05198613,2420.995914364167,nan,nan
-13690.53164679552,110.0,nan,-157877642.58363292,3268.536592752181,nan,nan
-11976.692548499397,110.0,nan,-157889619.27618143,2153.3586246682567,nan,nan
-14953.70430215058,110.0,nan,-157904572.9804836,3675.4858175546847,nan,nan
-16173.99599284206,110.0,nan,-157920746.97647643,4938.853352601648,nan,nan
-16590.809451512763,110.0,nan,-157937337.78592795,3727.0981064733846,nan,nan
-18340.05442714995,110.0,nan,-157955677.8403551,4990.995077199819,nan,nan
-11541.894993584843,110.0,nan,-157967219.73534867,2947.0524471331014,nan,nan
-14307.721784601654,110.0,nan,-157981527.45713326,1936.2155152814914,nan,nan
-25949.66853641907,110.0,nan,-158007477.1256697,7542.6671706431025,nan,nan
-18953.07953041273,110.0,nan,-158026430.2052001,5776.183880099604,nan,nan
-15206.478380070655,110.0,nan,-158041636.6835802,2605.7958151031944,nan,nan
-18479.641656229498,105.875,nan,-158060116.3252364,4216.7726717438545,nan,nan
-14494.901558259546,110.0,nan,-158074611.22679466,2664.277531428092,nan,nan
-15763.531554953894,105.875,nan,-158090374.75834963,3537.8798631894797,nan,nan
-14209.323471188009,110.0,nan,-158104584.08182082,2268.6800673025514,nan,nan
-13580.639544960437,110.0,nan,-158118164.72136578,2246.206207490044,nan,nan
-17782.368610316957,110.0,nan,-158135947.0899761,4682.666920611837,nan,nan
-19752.928553253543,110.0,nan,-158155700.01852936,3049.6119162835134,nan,nan
-9004.95212325098,110.0,nan,-158164704.9706526,1205.2117371757886,nan,nan
-11605.169181848638,110.0,nan,-158176310.13983446,2599.712621086944,nan,nan
-12258.963783949373,110.0,nan,-158188569.1036184,2730.1307882638093,nan,nan
-13417.019520018834,110.0,nan,-158201986.12313843,3006.9350095142186,nan,nan
-13826.684880394678,102.08,nan,-158215812.80801883,2897.6767806369944,nan,nan
-13283.060702542924,110.0,nan,-158229095.86872137,2178.01061307116,nan,nan
-13902.751187878344,110.0,nan,-158242998.61990926,2911.101500590612,nan,nan
-15047.487894671822,110.0,nan,-158258046.10780394,4075.2242650621624,nan,nan
-11627.109741874568,105.875,nan,-158269673.2175458,1898.95019160246,nan,nan
-16066.83655804837,110.0,nan,-158285740.05410385,3743.0368119441127,nan,nan
-12559.588672990692,105.875,nan,-158298299.64277685,2615.42547897527,nan,nan
-18692.403828294835,110.0,nan,-158316992.04660514,4947.028202151791,nan,nan
-17045.486656757934,105.875,nan,-158334037.5332619,3699.426287807519,nan,nan
-15347.799807081768,110.0,nan,-158349385.33306897,3082.1075659457933,nan,nan
-12049.365065588208,110.0,nan,-158361434.69813454,2070.560122316379,nan,nan
-19759.352549483745,110.0,nan,-158381194.05068403,6202.755839084104,nan,nan
-18639.29439177126,110.0,nan,-158399833.34507582,3153.274387682003,nan,nan
-13358.816724173454,110.0,nan,-158413192.1618,2934.856564377236,nan,nan
-13193.316739792828,102.08,nan,-158426385.4785398,2684.8420185700606,nan,nan
-11104.118107225744,110.0,nan,-158437489.59664702,2094.5201364801937,nan,nan
-15395.611201786913,110.0,nan,-158452885.20784882,4375.164797809915,nan,nan
-12859.515325268683,110.0,nan,-158465744.7231741,1986.0968423492295,nan,nan
-21294.444211833707,110.0,nan,-158487039.16738594,3925.076539729448,nan,nan
-18023.676459312188,105.875,nan,-158505062.84384525,3832.1902505662824,nan,nan
-20751.309864489598,110.0,nan,-158525814.15370974,4701.164731479548,nan,nan
-14766.15473779272,110.0,nan,-158540580.30844754,2319.6087743121802,nan,nan
-16665.43503689885,105.875,nan,-158557245.74348444,4167.537549936223,nan,nan
-9478.85678322506,110.0,nan,-158566724.60026765,1666.1696070927555,nan,nan
-15809.87690744904,110.0,nan,-158582534.4771751,3858.7145698501595,nan,nan
-12236.247168987955,105.875,nan,-158594770.72434407,2487.6558080434656,nan,nan
-17373.10956905704,105.875,nan,-158612143.83391312,5151.357363603516,nan,nan
-14456.870023530519,110.0,nan,-158626600.70393664,3709.554237755441,nan,nan
-11727.199515100301,110.0,nan,-158638327.90345174,1956.272352113646,nan,nan
-15527.35792669843,105.875,nan,-158653855.26137844,3181.3151729851584,nan,nan
-23047.95706301554,110.0,nan,-158676903.21844146,4194.787482123025,nan,nan
-16929.042021493497,110.0,nan,-158693832.26046294,3206.589572543132,nan,nan
-14588.20896602362,110.0,nan,-158708420.46942896,3146.5810170669115,nan,nan
-15425.905059466444,110.0,nan,-158723846.3744884,3774.736591291249,nan,nan
-17682.265391250174,110.0,nan,-158741528.63987967,2908.857216164702,nan,nan
-15518.826767519336,110.0,nan,-158757047.4666472,2648.909226287831,nan,nan
-16066.92201943117,110.0,nan,-158773114.38866663,4719.861444727557,nan,nan
-12252.662296931278,110.0,nan,-158785367.05096355,2109.419611427498,nan,nan
-15847.736234549951,110.0,nan,-158801214.7871981,3020.5823455802733,nan,nan
-19070.935001010053,105.875,nan,-158820285.7221991,4058.678880635023,nan,nan
-18827.79358523007,110.0,nan,-158839113.51578435,3684.2985565994286,nan,nan
-21248.495800590852,105.875,nan,-158860362.01158494,7191.771332244439,nan,nan
-18047.677873358407,110.0,nan,-158878409.6894583,4200.190127472444,nan,nan
-16591.199954478117,110.0,nan,-158895000.8894128,3315.066723312784,nan,nan
-13574.48003553568,110.0,nan,-158908575.36944833,2181.4455370445467,nan,nan
-10112.727248303756,110.0,nan,-158918688.09669665,910.1367768641384,nan,nan
-18526.378564880084,102.08,nan,-158937214.47526154,4012.6376583392735,nan,nan
-9801.696815658208,110.0,nan,-158947016.1720772,1458.8349500760385,nan,nan
-13009.170146222361,110.0,nan,-158960025.34222344,2955.8074850391854,nan,nan
-20704.641826541098,110.0,nan,-158980729.98404998,5983.048278197354,nan,nan
-11679.501406416923,110.0,nan,-158992409.4854564,1371.3384602774497,nan,nan
-17258.469325617127,110.0,nan,-159009667.95478204,4635.411621712344,nan,nan
-10345.773540532826,110.0,nan,-159020013.72832257,1144.5366337552653,nan,nan
-17064.677755269728,110.0,nan,-159037078.40607783,3506.3092601289577,nan,nan
-15256.591615150004,110.0,nan,-159052334.99769297,2371.125519370971,nan,nan
-18798.64649678371,105.875,nan,-159071133.64418975,3865.6456227186077,nan,nan
-23112.02824679363,105.875,nan,-159094245.67243654,5933.596622662848,nan,nan
-16077.663315303302,110.0,nan,-159110323.33575183,3313.851883175312,nan,nan
-16076.575083869302,110.0,nan,-159126399.9108357,2569.1339931783427,nan,nan
-17346.993237503106,110.0,nan,-159143746.9040732,3137.8234028836023,nan,nan
-15398.455079863255,110.0,nan,-159159145.35915306,3528.101540158191,nan,nan
-12231.018481378349,105.875,nan,-159171376.37763444,2353.142712395226,nan,nan
-17262.100377602885,110.0,nan,-159188638.47801203,3535.970531545948,nan,nan
-13003.259916454455,110.0,nan,-159201641.73792848,2433.2938628538427,nan,nan
-15366.33491919766,110.0,nan,-159217008.07284766,6714.645771685734,nan,nan
-15597.078410769645,110.0,nan,-159232605.15125844,3186.467284040522,nan,nan
-15027.20218173058,110.0,nan,-159247632.35344017,3127.467902866802,nan,nan
-19937.130594676066,105.875,nan,-159267569.48403484,3930.2468361803863,nan,nan
-12623.074469885865,110.0,nan,-159280192.55850473,1512.7258217497913,nan,nan
-20963.900321845726,110.0,nan,-159301156.45882657,5957.422483257869,nan,nan
-18100.36318470407,110.0,nan,-159319256.82201126,3501.1387074029954,nan,nan
-14562.412179565594,110.0,nan,-159333819.23419082,2348.137384564494,nan,nan
-16341.557102183546,110.0,nan,-159350160.791293,5920.516670347849,nan,nan
-15720.287865218863,110.0,nan,-159365881.07915822,3634.478860335082,nan,nan
-11687.226018569037,110.0,nan,-159377568.3051768,3258.091438924331,nan,nan
-10262.540120877555,110.0,nan,-159387830.84529766,1868.7982947539676,nan,nan
-10602.977366567604,110.0,nan,-159398433.82266423,2037.870397663674,nan,nan
-17285.365320723336,110.0,nan,-159415719.18798494,6733.891911190509,nan,nan
-9206.38411287242,110.0,nan,-159424925.5720978,1436.342081040899,nan,nan
-16237.091444043488,105.875,nan,-159441162.66354185,2904.8352887541123,nan,nan
-22679.77986181013,110.0,nan,-159463842.44340366,5602.670330148298,nan,nan
-21319.160217921493,110.0,nan,-159485161.60362157,5354.8270677757755,nan,nan
-12062.74422691858,110.0,nan,-159497224.3478485,1712.495142141534,nan,nan
-14743.037073478763,110.0,nan,-159511967.384922,2790.503646848273,nan,nan
-14050.127773755594,110.0,nan,-159526017.51269576,3639.718908728968,nan,nan
-10362.50476766691,110.0,nan,-159536380.01746342,1469.5750833383618,nan,nan
-13849.86811308561,110.0,nan,-159550229.8855765,2814.7715456021874,nan,nan
-13933.05592799096,105.875,nan,-159564162.94150448,2156.109799746011,nan,nan
-9736.08220315666,110.0,nan,-159573899.02370763,2517.6433392981958,nan,nan
-19948.994326620897,110.0,nan,-159593848.01803425,6473.90204522213,nan,nan
-12417.047626275833,110.0,nan,-159606265.06566054,2042.393820126583,nan,nan
-12749.811874591793,110.0,nan,-159619014.87753513,2936.063102647425,nan,nan
-15378.521327442973,110.0,nan,-159634393.39886257,2731.967015169028,nan,nan
-14104.848866992344,110.0,nan,-159648498.24772957,3160.314515604876,nan,nan
-10704.444926480353,110.0,nan,-159659202.69265604,1438.467047409808,nan,nan
